,idx,CULTURE
75934,75934,1.0
75935,75935,1.0
75936,75936,1.0
75937,75937,1.0
75938,75938,1.0
75939,75939,1.0
75940,75940,1.0
75941,75941,1.0
75942,75942,1.0
75943,75943,1.0
75944,75944,1.0
75945,75945,1.0
75946,75946,1.0
75947,75947,1.0
75948,75948,1.0
75949,75949,1.0
75950,75950,1.0
75951,75951,0.0
75952,75952,1.0
75953,75953,1.0
75954,75954,1.0
75955,75955,1.0
75956,75956,1.0
75957,75957,1.0
75958,75958,1.0
75959,75959,1.0
75960,75960,0.0
75961,75961,0.0
75962,75962,1.0
75963,75963,1.0
75964,75964,1.0
75965,75965,1.0
75966,75966,1.0
75967,75967,1.0
75968,75968,1.0
75969,75969,1.0
75970,75970,1.0
75971,75971,1.0
75972,75972,1.0
75973,75973,1.0
75974,75974,1.0
75975,75975,1.0
75976,75976,1.0
75977,75977,1.0
75978,75978,1.0
75979,75979,1.0
75980,75980,1.0
75981,75981,1.0
75982,75982,1.0
75983,75983,1.0
75984,75984,1.0
75985,75985,1.0
75986,75986,1.0
75987,75987,1.0
75988,75988,1.0
75989,75989,1.0
75990,75990,1.0
75991,75991,1.0
75992,75992,1.0
75993,75993,1.0
75994,75994,1.0
75995,75995,1.0
75996,75996,1.0
75997,75997,1.0
75998,75998,0.0
75999,75999,0.0
76000,76000,1.0
76001,76001,1.0
76002,76002,1.0
76003,76003,1.0
76004,76004,1.0
76005,76005,1.0
76006,76006,1.0
76007,76007,1.0
76008,76008,0.0
76009,76009,1.0
76010,76010,0.0
76011,76011,1.0
76012,76012,1.0
76013,76013,1.0
76014,76014,1.0
76015,76015,1.0
76016,76016,1.0
76017,76017,1.0
76018,76018,1.0
76019,76019,1.0
76020,76020,1.0
76021,76021,1.0
76022,76022,1.0
76023,76023,1.0
76024,76024,1.0
76025,76025,1.0
76026,76026,1.0
76027,76027,1.0
76028,76028,1.0
76029,76029,1.0
76030,76030,1.0
76031,76031,1.0
76032,76032,1.0
76033,76033,1.0
76034,76034,1.0
76035,76035,1.0
76036,76036,1.0
76037,76037,1.0
76038,76038,1.0
76039,76039,1.0
76040,76040,1.0
76041,76041,1.0
76042,76042,1.0
76043,76043,1.0
76044,76044,1.0
76045,76045,0.0
76046,76046,1.0
76047,76047,1.0
76048,76048,0.0
76049,76049,1.0
76050,76050,1.0
76051,76051,1.0
76052,76052,1.0
76053,76053,1.0
76054,76054,1.0
76055,76055,1.0
76056,76056,1.0
76057,76057,1.0
76058,76058,1.0
76059,76059,1.0
76060,76060,1.0
76061,76061,1.0
76062,76062,1.0
76063,76063,1.0
76064,76064,0.0
76065,76065,1.0
76066,76066,1.0
76067,76067,1.0
76068,76068,1.0
76069,76069,1.0
76070,76070,1.0
76071,76071,1.0
76072,76072,1.0
76073,76073,1.0
76074,76074,1.0
76075,76075,1.0
76076,76076,1.0
76077,76077,1.0
76078,76078,1.0
76079,76079,1.0
76080,76080,1.0
76081,76081,1.0
76082,76082,1.0
76083,76083,1.0
76084,76084,1.0
76085,76085,1.0
76086,76086,1.0
76087,76087,1.0
76088,76088,1.0
76089,76089,1.0
76090,76090,1.0
76091,76091,1.0
76092,76092,1.0
76093,76093,1.0
76094,76094,1.0
76095,76095,1.0
76096,76096,1.0
76097,76097,1.0
76098,76098,1.0
76099,76099,1.0
76100,76100,1.0
76101,76101,1.0
76102,76102,1.0
76103,76103,1.0
76104,76104,1.0
76105,76105,0.0
76106,76106,1.0
76107,76107,1.0
76108,76108,0.0
76109,76109,1.0
76110,76110,0.0
76111,76111,1.0
76112,76112,1.0
76113,76113,1.0
76114,76114,1.0
76115,76115,1.0
76116,76116,1.0
76117,76117,1.0
76118,76118,1.0
76119,76119,1.0
76120,76120,1.0
76121,76121,1.0
76122,76122,1.0
76123,76123,1.0
76124,76124,1.0
76125,76125,1.0
76126,76126,1.0
76127,76127,0.0
76128,76128,0.0
76129,76129,1.0
76130,76130,1.0
76131,76131,1.0
76132,76132,1.0
76133,76133,1.0
76134,76134,1.0
76135,76135,1.0
76136,76136,1.0
76137,76137,0.0
76138,76138,0.0
76139,76139,1.0
76140,76140,1.0
76141,76141,0.0
76142,76142,1.0
76143,76143,1.0
76144,76144,1.0
76145,76145,1.0
76146,76146,1.0
76147,76147,1.0
76148,76148,1.0
76149,76149,1.0
76150,76150,1.0
76151,76151,1.0
76152,76152,1.0
76153,76153,1.0
76154,76154,1.0
76155,76155,1.0
76156,76156,1.0
76157,76157,1.0
76158,76158,1.0
76159,76159,1.0
76160,76160,1.0
76161,76161,1.0
76162,76162,1.0
76163,76163,0.0
76164,76164,0.0
76165,76165,0.0
76166,76166,0.0
76167,76167,0.0
76168,76168,1.0
76169,76169,0.0
76170,76170,1.0
76171,76171,1.0
76172,76172,0.0
76173,76173,0.0
76174,76174,0.0
76175,76175,0.0
76176,76176,0.0
76177,76177,0.0
76178,76178,0.0
76179,76179,0.0
76180,76180,0.0
76181,76181,1.0
76182,76182,1.0
76183,76183,0.0
76184,76184,0.0
76185,76185,1.0
76186,76186,1.0
76187,76187,1.0
76188,76188,0.0
76189,76189,0.0
76190,76190,1.0
76191,76191,1.0
76192,76192,1.0
76193,76193,1.0
76194,76194,1.0
76195,76195,1.0
76196,76196,1.0
76197,76197,1.0
76198,76198,1.0
76199,76199,1.0
76200,76200,1.0
76201,76201,1.0
76202,76202,1.0
76203,76203,1.0
76204,76204,1.0
76205,76205,1.0
76206,76206,1.0
76207,76207,
76208,76208,
76209,76209,
76210,76210,
76211,76211,
76212,76212,
76213,76213,
76214,76214,
76215,76215,
76216,76216,
76217,76217,
76218,76218,
76219,76219,
76220,76220,
76221,76221,
76222,76222,
76223,76223,
76224,76224,
76225,76225,
76226,76226,
76227,76227,
76228,76228,
76229,76229,
76230,76230,
76231,76231,
76232,76232,
76233,76233,
76234,76234,
76235,76235,
76236,76236,
76237,76237,
76238,76238,
76239,76239,
76240,76240,
76241,76241,
76242,76242,
76243,76243,
76244,76244,
76245,76245,
76246,76246,
76247,76247,
76248,76248,
76249,76249,
76250,76250,
76251,76251,
76252,76252,
76253,76253,
76254,76254,
76255,76255,
76256,76256,
76257,76257,
76258,76258,
76259,76259,
76260,76260,
76261,76261,
76262,76262,
76263,76263,
76264,76264,
76265,76265,
76266,76266,
76267,76267,
76268,76268,
76269,76269,
76270,76270,
76271,76271,
76272,76272,
76273,76273,
76274,76274,
76275,76275,
76276,76276,
76277,76277,
76278,76278,
76279,76279,
76280,76280,
76281,76281,
76282,76282,
76283,76283,
76284,76284,
76285,76285,
76286,76286,
76287,76287,
76288,76288,
76289,76289,
76290,76290,
76291,76291,
76292,76292,
76293,76293,
76294,76294,
76295,76295,
76296,76296,
76297,76297,
76298,76298,
76299,76299,
76300,76300,
76301,76301,
76302,76302,
76303,76303,
76304,76304,
76305,76305,
76306,76306,
76307,76307,
76308,76308,
76309,76309,
76310,76310,
76311,76311,
76312,76312,
76313,76313,
76314,76314,
76315,76315,
76316,76316,
76317,76317,
76318,76318,
76319,76319,
76320,76320,
76321,76321,
76322,76322,
76323,76323,
76324,76324,
76325,76325,
76326,76326,
76327,76327,
76328,76328,
76329,76329,
76330,76330,
76331,76331,
76332,76332,
76333,76333,
76334,76334,
76335,76335,
76336,76336,
76337,76337,
76338,76338,
76339,76339,
76340,76340,
76341,76341,
76342,76342,
76343,76343,
76344,76344,
76345,76345,
76346,76346,
76347,76347,
76348,76348,
76349,76349,
76350,76350,
76351,76351,
76352,76352,
76353,76353,
76354,76354,
76355,76355,
76356,76356,
76357,76357,
76358,76358,
76359,76359,
76360,76360,
76361,76361,
76362,76362,
76363,76363,
76364,76364,
76365,76365,
76366,76366,
76367,76367,
76368,76368,
76369,76369,
76370,76370,
76371,76371,
76372,76372,
76373,76373,
76374,76374,
76375,76375,
76376,76376,
76377,76377,
76378,76378,
76379,76379,
76380,76380,
76381,76381,
76382,76382,
76383,76383,
76384,76384,
76385,76385,
76386,76386,
76387,76387,
76388,76388,
76389,76389,
76390,76390,
76391,76391,
76392,76392,
76393,76393,
76394,76394,
76395,76395,
76396,76396,
76397,76397,
76398,76398,
76399,76399,
76400,76400,
76401,76401,
76402,76402,
76403,76403,
76404,76404,
76405,76405,
76406,76406,
76407,76407,
76408,76408,
76409,76409,
76410,76410,
76411,76411,
76412,76412,
76413,76413,
76414,76414,
76415,76415,
76416,76416,
76417,76417,
76418,76418,
76419,76419,
76420,76420,
76421,76421,
76422,76422,
76423,76423,
76424,76424,
76425,76425,
76426,76426,
76427,76427,
76428,76428,
76429,76429,
76430,76430,
76431,76431,
76432,76432,
76433,76433,
76434,76434,
76435,76435,
76436,76436,
76437,76437,
76438,76438,
76439,76439,
76440,76440,
76441,76441,
76442,76442,
76443,76443,
76444,76444,
76445,76445,
76446,76446,
76447,76447,
76448,76448,
76449,76449,
76450,76450,
76451,76451,
76452,76452,
76453,76453,
76454,76454,
76455,76455,
76456,76456,
76457,76457,
76458,76458,
76459,76459,
76460,76460,
76461,76461,
76462,76462,
76463,76463,
76464,76464,
76465,76465,
76466,76466,
76467,76467,
76468,76468,
76469,76469,
76470,76470,
76471,76471,
76472,76472,
76473,76473,
76474,76474,
76475,76475,
76476,76476,
76477,76477,
76478,76478,
76479,76479,
76480,76480,
76481,76481,
76482,76482,
76483,76483,
76484,76484,
76485,76485,
76486,76486,
76487,76487,
76488,76488,
76489,76489,
76490,76490,
76491,76491,
76492,76492,
76493,76493,
76494,76494,
76495,76495,
76496,76496,
76497,76497,
76498,76498,
76499,76499,
76500,76500,
76501,76501,
76502,76502,
76503,76503,
76504,76504,
76505,76505,
76506,76506,
76507,76507,
76508,76508,
76509,76509,
76510,76510,
76511,76511,
76512,76512,
76513,76513,
76514,76514,
76515,76515,
76516,76516,
76517,76517,
76518,76518,
76519,76519,
76520,76520,
76521,76521,
76522,76522,
76523,76523,
76524,76524,
76525,76525,
76526,76526,
76527,76527,
76528,76528,
76529,76529,
76530,76530,
76531,76531,
76532,76532,
76533,76533,
76534,76534,
76535,76535,
76536,76536,
76537,76537,
76538,76538,
76539,76539,
76540,76540,
76541,76541,
76542,76542,
76543,76543,
76544,76544,
76545,76545,
76546,76546,
76547,76547,
76548,76548,
76549,76549,
76550,76550,
76551,76551,
76552,76552,
76553,76553,
76554,76554,
76555,76555,
76556,76556,
76557,76557,
76558,76558,
76559,76559,
76560,76560,
76561,76561,
76562,76562,
76563,76563,
76564,76564,
76565,76565,
76566,76566,
76567,76567,
76568,76568,
76569,76569,
76570,76570,
76571,76571,
76572,76572,
76573,76573,
76574,76574,
76575,76575,
76576,76576,
76577,76577,
76578,76578,
76579,76579,
76580,76580,
76581,76581,
76582,76582,
76583,76583,
76584,76584,
76585,76585,
76586,76586,
76587,76587,
76588,76588,
76589,76589,
76590,76590,
76591,76591,
76592,76592,
76593,76593,
76594,76594,
76595,76595,
76596,76596,
76597,76597,
76598,76598,
76599,76599,
76600,76600,
76601,76601,
76602,76602,
76603,76603,
76604,76604,
76605,76605,
76606,76606,
76607,76607,
76608,76608,
76609,76609,
76610,76610,
76611,76611,
76612,76612,
76613,76613,
76614,76614,
76615,76615,
76616,76616,
76617,76617,
76618,76618,
76619,76619,
76620,76620,
76621,76621,
76622,76622,
76623,76623,
76624,76624,
76625,76625,
76626,76626,
76627,76627,
76628,76628,
76629,76629,
76630,76630,
76631,76631,
76632,76632,
76633,76633,
76634,76634,
76635,76635,
76636,76636,
76637,76637,
76638,76638,
76639,76639,
76640,76640,
76641,76641,
76642,76642,
76643,76643,
76644,76644,
76645,76645,
76646,76646,
76647,76647,
76648,76648,
76649,76649,
76650,76650,
76651,76651,
76652,76652,
76653,76653,
76654,76654,
76655,76655,
76656,76656,
76657,76657,
76658,76658,
76659,76659,
76660,76660,
76661,76661,
76662,76662,
76663,76663,
76664,76664,
76665,76665,
76666,76666,
76667,76667,
76668,76668,
76669,76669,
76670,76670,
76671,76671,
76672,76672,
76673,76673,
76674,76674,
76675,76675,
76676,76676,
76677,76677,
76678,76678,
76679,76679,
76680,76680,
76681,76681,
76682,76682,
76683,76683,
76684,76684,
76685,76685,
76686,76686,
76687,76687,
76688,76688,0.0
76689,76689,
76690,76690,
76691,76691,
76692,76692,
76693,76693,0.0
76694,76694,
76695,76695,0.0
76696,76696,
76697,76697,
76698,76698,0.0
76699,76699,
76700,76700,0.0
76701,76701,
76702,76702,
76703,76703,
76704,76704,
76705,76705,1.0
76706,76706,
76707,76707,
76708,76708,
76709,76709,
76710,76710,
76711,76711,
76712,76712,
76713,76713,1.0
76714,76714,
76715,76715,
76716,76716,
76717,76717,
76718,76718,
76719,76719,
76720,76720,
76721,76721,
76722,76722,0.0
76723,76723,
76724,76724,
76725,76725,
76726,76726,
76727,76727,
76728,76728,
76729,76729,
76730,76730,
76731,76731,
76732,76732,
76733,76733,1.0
76734,76734,
76735,76735,
76736,76736,
76737,76737,
76738,76738,
76739,76739,
76740,76740,
76741,76741,0.0
76742,76742,
76743,76743,
76744,76744,
76745,76745,
76746,76746,0.0
76747,76747,
76748,76748,
76749,76749,
76750,76750,0.0
76751,76751,
76752,76752,
76753,76753,1.0
76754,76754,
76755,76755,
76756,76756,1.0
76757,76757,
76758,76758,
76759,76759,
76760,76760,
76761,76761,
76762,76762,
76763,76763,
76764,76764,
76765,76765,0.0
76766,76766,
76767,76767,
76768,76768,
76769,76769,
76770,76770,1.0
76771,76771,
76772,76772,
76773,76773,1.0
76774,76774,
76775,76775,
76776,76776,
76777,76777,
76778,76778,
76779,76779,
76780,76780,1.0
76781,76781,
76782,76782,
76783,76783,
76784,76784,
76785,76785,0.0
76786,76786,
76787,76787,
76788,76788,
76789,76789,
76790,76790,0.0
76791,76791,
76792,76792,0.0
76793,76793,
76794,76794,
76795,76795,
76796,76796,
76797,76797,1.0
76798,76798,
76799,76799,
76800,76800,
76801,76801,1.0
76802,76802,
76803,76803,
76804,76804,
76805,76805,
76806,76806,1.0
76807,76807,1.0
76808,76808,
76809,76809,
76810,76810,
76811,76811,
76812,76812,
76813,76813,1.0
76814,76814,
76815,76815,
76816,76816,
76817,76817,
76818,76818,
76819,76819,
76820,76820,
76821,76821,
76822,76822,
76823,76823,
76824,76824,
76825,76825,
76826,76826,
76827,76827,
76828,76828,
76829,76829,
76830,76830,0.0
76831,76831,
76832,76832,0.0
76833,76833,
76834,76834,
76835,76835,0.0
76836,76836,
76837,76837,
76838,76838,0.0
76839,76839,1.0
76840,76840,
76841,76841,
76842,76842,
76843,76843,1.0
76844,76844,1.0
76845,76845,
76846,76846,
76847,76847,
76848,76848,
76849,76849,
76850,76850,
76851,76851,
76852,76852,
76853,76853,
76854,76854,
76855,76855,
76856,76856,
76857,76857,
76858,76858,
76859,76859,
76860,76860,
76861,76861,
76862,76862,
76863,76863,
76864,76864,
76865,76865,
76866,76866,
76867,76867,
76868,76868,
76869,76869,
76870,76870,
76871,76871,
76872,76872,0.0
76873,76873,0.0
76874,76874,0.0
76875,76875,
76876,76876,0.0
76877,76877,
76878,76878,
76879,76879,
76880,76880,
76881,76881,
76882,76882,
76883,76883,
76884,76884,
76885,76885,
76886,76886,
76887,76887,
76888,76888,
76889,76889,1.0
76890,76890,
76891,76891,
76892,76892,
76893,76893,
76894,76894,
76895,76895,
76896,76896,
76897,76897,
76898,76898,
76899,76899,
76900,76900,
76901,76901,
76902,76902,
76903,76903,
76904,76904,
76905,76905,
76906,76906,0.0
76907,76907,0.0
76908,76908,0.0
76909,76909,
76910,76910,
76911,76911,
76912,76912,
76913,76913,
76914,76914,
76915,76915,
76916,76916,
76917,76917,
76918,76918,
76919,76919,
76920,76920,
76921,76921,
76922,76922,
76923,76923,
76924,76924,
76925,76925,
76926,76926,
76927,76927,
76928,76928,
76929,76929,
76930,76930,
76931,76931,
76932,76932,
76933,76933,
76934,76934,
76935,76935,
76936,76936,
76937,76937,
76938,76938,
76939,76939,
76940,76940,
76941,76941,
76942,76942,
76943,76943,
76944,76944,
76945,76945,0.0
76946,76946,0.0
76947,76947,
76948,76948,0.0
76949,76949,
76950,76950,0.0
76951,76951,1.0
76952,76952,
76953,76953,
76954,76954,
76955,76955,
76956,76956,
76957,76957,
76958,76958,
76959,76959,
76960,76960,
76961,76961,
76962,76962,
76963,76963,
76964,76964,
76965,76965,
76966,76966,
76967,76967,
76968,76968,
76969,76969,
76970,76970,
76971,76971,
76972,76972,
76973,76973,
76974,76974,
76975,76975,
76976,76976,
76977,76977,
76978,76978,
76979,76979,
76980,76980,
76981,76981,0.0
76982,76982,
76983,76983,0.0
76984,76984,
76985,76985,
76986,76986,
76987,76987,
76988,76988,
76989,76989,
76990,76990,
76991,76991,
76992,76992,
76993,76993,
76994,76994,
76995,76995,
76996,76996,
76997,76997,
76998,76998,
76999,76999,
77000,77000,
77001,77001,
77002,77002,
77003,77003,
77004,77004,
77005,77005,
77006,77006,
77007,77007,
77008,77008,
77009,77009,
77010,77010,
77011,77011,
77012,77012,
77013,77013,
77014,77014,
77015,77015,0.0
77016,77016,0.0
77017,77017,
77018,77018,
77019,77019,0.0
77020,77020,
77021,77021,
77022,77022,0.0
77023,77023,
77024,77024,
77025,77025,
77026,77026,
77027,77027,
77028,77028,
77029,77029,
77030,77030,
77031,77031,
77032,77032,
77033,77033,
77034,77034,
77035,77035,
77036,77036,
77037,77037,
77038,77038,
77039,77039,
77040,77040,
77041,77041,
77042,77042,
77043,77043,
77044,77044,
77045,77045,
77046,77046,0.0
77047,77047,
77048,77048,
77049,77049,
77050,77050,
77051,77051,0.0
77052,77052,
77053,77053,
77054,77054,
77055,77055,
77056,77056,
77057,77057,
77058,77058,
77059,77059,
77060,77060,
77061,77061,
77062,77062,
77063,77063,
77064,77064,
77065,77065,
77066,77066,
77067,77067,
77068,77068,
77069,77069,
77070,77070,
77071,77071,
77072,77072,
77073,77073,
77074,77074,
77075,77075,
77076,77076,
77077,77077,
77078,77078,
77079,77079,
77080,77080,
77081,77081,
77082,77082,
77083,77083,
77084,77084,
77085,77085,0.0
77086,77086,
77087,77087,
77088,77088,
77089,77089,
77090,77090,
77091,77091,
77092,77092,
77093,77093,
77094,77094,
77095,77095,
77096,77096,0.0
77097,77097,
77098,77098,
77099,77099,
77100,77100,
77101,77101,
77102,77102,
77103,77103,
77104,77104,
77105,77105,
77106,77106,
77107,77107,
77108,77108,
77109,77109,
77110,77110,
77111,77111,0.0
77112,77112,
77113,77113,
77114,77114,
77115,77115,
77116,77116,
77117,77117,
77118,77118,
77119,77119,
77120,77120,
77121,77121,
77122,77122,
77123,77123,
77124,77124,
77125,77125,
77126,77126,
77127,77127,
77128,77128,
77129,77129,
77130,77130,
77131,77131,
77132,77132,
77133,77133,
77134,77134,
77135,77135,
77136,77136,
77137,77137,
77138,77138,
77139,77139,1.0
77140,77140,1.0
77141,77141,1.0
77142,77142,1.0
77143,77143,1.0
77144,77144,1.0
77145,77145,1.0
77146,77146,0.0
77147,77147,0.0
77148,77148,1.0
77149,77149,1.0
77150,77150,1.0
77151,77151,1.0
77152,77152,0.0
77153,77153,1.0
77154,77154,1.0
77155,77155,1.0
77156,77156,1.0
77157,77157,1.0
77158,77158,1.0
77159,77159,1.0
77160,77160,1.0
77161,77161,0.0
77162,77162,1.0
77163,77163,1.0
77164,77164,1.0
77165,77165,1.0
77166,77166,1.0
77167,77167,1.0
77168,77168,1.0
77169,77169,1.0
77170,77170,1.0
77171,77171,1.0
77172,77172,1.0
77173,77173,1.0
77174,77174,1.0
77175,77175,1.0
77176,77176,1.0
77177,77177,1.0
77178,77178,1.0
77179,77179,1.0
77180,77180,1.0
77181,77181,0.0
77182,77182,0.0
77183,77183,0.0
77184,77184,1.0
77185,77185,0.0
77186,77186,0.0
77187,77187,1.0
77188,77188,1.0
77189,77189,1.0
77190,77190,1.0
77191,77191,1.0
77192,77192,0.0
77193,77193,0.0
77194,77194,1.0
77195,77195,1.0
77196,77196,1.0
77197,77197,1.0
77198,77198,1.0
77199,77199,1.0
77200,77200,1.0
77201,77201,1.0
77202,77202,1.0
77203,77203,1.0
77204,77204,1.0
77205,77205,1.0
77206,77206,1.0
77207,77207,0.0
77208,77208,0.0
77209,77209,0.0
77210,77210,1.0
77211,77211,0.0
77212,77212,1.0
77213,77213,1.0
77214,77214,1.0
77215,77215,0.0
77216,77216,1.0
77217,77217,1.0
77218,77218,1.0
77219,77219,1.0
77220,77220,0.0
77221,77221,1.0
77222,77222,1.0
77223,77223,1.0
77224,77224,1.0
77225,77225,1.0
77226,77226,1.0
77227,77227,1.0
77228,77228,1.0
77229,77229,1.0
77230,77230,1.0
77231,77231,1.0
77232,77232,1.0
77233,77233,0.0
77234,77234,1.0
77235,77235,1.0
77236,77236,1.0
77237,77237,1.0
77238,77238,1.0
77239,77239,1.0
77240,77240,1.0
77241,77241,1.0
77242,77242,1.0
77243,77243,1.0
77244,77244,1.0
77245,77245,1.0
77246,77246,1.0
77247,77247,1.0
77248,77248,1.0
77249,77249,0.0
77250,77250,1.0
77251,77251,1.0
77252,77252,1.0
77253,77253,1.0
77254,77254,1.0
77255,77255,1.0
77256,77256,1.0
77257,77257,1.0
77258,77258,1.0
77259,77259,1.0
77260,77260,0.0
77261,77261,1.0
77262,77262,1.0
77263,77263,0.0
77264,77264,1.0
77265,77265,1.0
77266,77266,0.0
77267,77267,1.0
77268,77268,1.0
77269,77269,1.0
77270,77270,1.0
77271,77271,1.0
77272,77272,1.0
77273,77273,1.0
77274,77274,1.0
77275,77275,1.0
77276,77276,1.0
77277,77277,1.0
77278,77278,1.0
77279,77279,1.0
77280,77280,1.0
77281,77281,1.0
77282,77282,1.0
77283,77283,1.0
77284,77284,1.0
77285,77285,1.0
77286,77286,1.0
77287,77287,1.0
77288,77288,1.0
77289,77289,0.0
77290,77290,1.0
77291,77291,1.0
77292,77292,0.0
77293,77293,1.0
77294,77294,1.0
77295,77295,1.0
77296,77296,0.0
77297,77297,1.0
77298,77298,1.0
77299,77299,1.0
77300,77300,1.0
77301,77301,1.0
77302,77302,1.0
77303,77303,1.0
77304,77304,1.0
77305,77305,1.0
77306,77306,1.0
77307,77307,0.0
77308,77308,0.0
77309,77309,1.0
77310,77310,1.0
77311,77311,1.0
77312,77312,1.0
77313,77313,1.0
77314,77314,0.0
77315,77315,1.0
77316,77316,1.0
77317,77317,1.0
77318,77318,0.0
77319,77319,1.0
77320,77320,0.0
77321,77321,1.0
77322,77322,1.0
77323,77323,1.0
77324,77324,1.0
77325,77325,1.0
77326,77326,1.0
77327,77327,1.0
77328,77328,0.0
77329,77329,1.0
77330,77330,0.0
77331,77331,1.0
77332,77332,1.0
77333,77333,1.0
77334,77334,1.0
77335,77335,1.0
77336,77336,1.0
77337,77337,1.0
77338,77338,1.0
77339,77339,0.0
77340,77340,1.0
77341,77341,1.0
77342,77342,1.0
77343,77343,0.0
77344,77344,1.0
77345,77345,1.0
77346,77346,1.0
77347,77347,1.0
77348,77348,1.0
77349,77349,1.0
77350,77350,1.0
77351,77351,1.0
77352,77352,1.0
77353,77353,0.0
77354,77354,1.0
77355,77355,1.0
77356,77356,1.0
77357,77357,0.0
77358,77358,1.0
77359,77359,1.0
77360,77360,1.0
77361,77361,1.0
77362,77362,0.0
77363,77363,1.0
77364,77364,0.0
77365,77365,1.0
77366,77366,1.0
77367,77367,0.0
77368,77368,1.0
77369,77369,0.0
77370,77370,0.0
77371,77371,1.0
77372,77372,0.0
77373,77373,1.0
77374,77374,1.0
77375,77375,1.0
77376,77376,1.0
77377,77377,1.0
77378,77378,1.0
77379,77379,1.0
77380,77380,1.0
77381,77381,1.0
77382,77382,1.0
77383,77383,0.0
77384,77384,0.0
77385,77385,1.0
77386,77386,1.0
77387,77387,0.0
77388,77388,1.0
77389,77389,1.0
77390,77390,1.0
77391,77391,1.0
77392,77392,1.0
77393,77393,1.0
77394,77394,1.0
77395,77395,0.0
77396,77396,1.0
77397,77397,1.0
77398,77398,1.0
77399,77399,0.0
77400,77400,1.0
77401,77401,1.0
77402,77402,0.0
77403,77403,0.0
77404,77404,1.0
77405,77405,1.0
77406,77406,1.0
77407,77407,1.0
77408,77408,0.0
77409,77409,1.0
77410,77410,1.0
77411,77411,1.0
77412,77412,1.0
77413,77413,1.0
77414,77414,1.0
77415,77415,1.0
77416,77416,1.0
77417,77417,1.0
77418,77418,0.0
77419,77419,1.0
77420,77420,0.0
77421,77421,0.0
77422,77422,1.0
77423,77423,1.0
77424,77424,1.0
77425,77425,1.0
77426,77426,1.0
77427,77427,1.0
77428,77428,1.0
77429,77429,1.0
77430,77430,0.0
77431,77431,1.0
77432,77432,0.0
77433,77433,1.0
77434,77434,0.0
77435,77435,0.0
77436,77436,1.0
77437,77437,1.0
77438,77438,1.0
77439,77439,1.0
77440,77440,1.0
77441,77441,1.0
77442,77442,1.0
77443,77443,1.0
77444,77444,1.0
77445,77445,1.0
77446,77446,1.0
77447,77447,1.0
77448,77448,1.0
77449,77449,1.0
77450,77450,1.0
77451,77451,1.0
77452,77452,0.0
77453,77453,1.0
77454,77454,0.0
77455,77455,1.0
77456,77456,0.0
77457,77457,0.0
77458,77458,0.0
77459,77459,1.0
77460,77460,0.0
77461,77461,1.0
77462,77462,1.0
77463,77463,1.0
77464,77464,0.0
77465,77465,1.0
77466,77466,1.0
77467,77467,0.0
77468,77468,1.0
77469,77469,1.0
77470,77470,1.0
77471,77471,1.0
77472,77472,1.0
77473,77473,1.0
77474,77474,1.0
77475,77475,1.0
77476,77476,1.0
77477,77477,1.0
77478,77478,1.0
77479,77479,1.0
77480,77480,1.0
77481,77481,0.0
77482,77482,1.0
77483,77483,1.0
77484,77484,1.0
77485,77485,1.0
77486,77486,1.0
77487,77487,1.0
77488,77488,1.0
77489,77489,1.0
77490,77490,1.0
77491,77491,1.0
77492,77492,1.0
77493,77493,1.0
77494,77494,1.0
77495,77495,1.0
77496,77496,1.0
77497,77497,1.0
77498,77498,1.0
77499,77499,1.0
77500,77500,1.0
77501,77501,1.0
77502,77502,1.0
77503,77503,1.0
77504,77504,1.0
77505,77505,1.0
77506,77506,1.0
77507,77507,1.0
77508,77508,1.0
77509,77509,1.0
77510,77510,1.0
77511,77511,1.0
77512,77512,1.0
77513,77513,1.0
77514,77514,1.0
77515,77515,1.0
77516,77516,1.0
77517,77517,1.0
77518,77518,1.0
77519,77519,1.0
77520,77520,1.0
77521,77521,1.0
77522,77522,1.0
77523,77523,1.0
77524,77524,1.0
77525,77525,1.0
77526,77526,1.0
77527,77527,1.0
77528,77528,
77529,77529,
77530,77530,
77531,77531,
77532,77532,
77533,77533,
77534,77534,
77535,77535,
77536,77536,
77537,77537,
77538,77538,
77539,77539,
77540,77540,
77541,77541,
77542,77542,
77543,77543,
77544,77544,
77545,77545,
77546,77546,
77547,77547,
77548,77548,
77549,77549,
77550,77550,
77551,77551,
77552,77552,
77553,77553,
77554,77554,
77555,77555,
77556,77556,
77557,77557,
77558,77558,
77559,77559,
77560,77560,
77561,77561,
77562,77562,
77563,77563,
77564,77564,
77565,77565,
77566,77566,
77567,77567,
77568,77568,
77569,77569,
77570,77570,
77571,77571,
77572,77572,
77573,77573,
77574,77574,
77575,77575,
77576,77576,
77577,77577,
77578,77578,
77579,77579,
77580,77580,
77581,77581,
77582,77582,
77583,77583,
77584,77584,
77585,77585,
77586,77586,
77587,77587,
77588,77588,
77589,77589,
77590,77590,
77591,77591,
77592,77592,
77593,77593,
77594,77594,
77595,77595,
77596,77596,
77597,77597,
77598,77598,
77599,77599,
77600,77600,
77601,77601,
77602,77602,
77603,77603,
77604,77604,
77605,77605,
77606,77606,
77607,77607,
77608,77608,
77609,77609,
77610,77610,
77611,77611,
77612,77612,
77613,77613,
77614,77614,
77615,77615,
77616,77616,
77617,77617,
77618,77618,
77619,77619,
77620,77620,
77621,77621,
77622,77622,
77623,77623,
